STATE,AREA,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_RATE,FIPS
OH,OH: Ashtabula County (39007),7.0,23.0,Incidence,241682.0,All Races,Female,Oral Cavity and Pharynx,2016-2020,9.5,39007
OH,OH: Ashtabula County (39007),11.4,37.0,Incidence,241682.0,All Races,Female,Ovary,2016-2020,15.3,39007
OH,OH: Ashtabula County (39007),6.4,25.0,Mortality,241682.0,All Races,Female,Ovary,2016-2020,10.3,39007
OH,OH: Ashtabula County (39007),11.8,47.0,Incidence,241682.0,All Races,Female,Pancreas,2016-2020,19.4,39007
OH,OH: Ashtabula County (39007),10.3,41.0,Mortality,241682.0,All Races,Female,Pancreas,2016-2020,17.0,39007
OH,OH: Ashtabula County (39007),23.4,59.0,Incidence,241682.0,All Races,Female,Thyroid,2016-2020,24.4,39007
OH,OH: Ashtabula County (39007),9.4,33.0,Incidence,241682.0,All Races,Female,Urinary Bladder,2016-2020,13.7,39007
OH,OH: Ashtabula County (39007),512.6,1697.0,Incidence,245400.0,All Races,Male,All Cancer Sites Combined,2016-2020,691.5,39007
OH,OH: Ashtabula County (39007),218.0,690.0,Mortality,245400.0,All Races,Male,All Cancer Sites Combined,2016-2020,281.2,39007
OH,OH: Ashtabula County (39007),45.8,149.0,Incidence,245400.0,All Races,Male,Colon and Rectum,2016-2020,60.7,39007
OH,OH: Ashtabula County (39007),18.5,56.0,Mortality,245400.0,All Races,Male,Colon and Rectum,2016-2020,22.8,39007
OH,OH: Ashtabula County (39007),17.6,60.0,Incidence,245400.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,24.4,39007
OH,OH: Ashtabula County (39007),16.2,49.0,Incidence,245400.0,All Races,Male,Leukemias,2016-2020,20.0,39007
OH,OH: Ashtabula County (39007),11.5,36.0,Mortality,245400.0,All Races,Male,Leukemias,2016-2020,14.7,39007
OH,OH: Ashtabula County (39007),87.6,300.0,Incidence,245400.0,All Races,Male,Lung and Bronchus,2016-2020,122.2,39007
OH,OH: Ashtabula County (39007),66.2,218.0,Mortality,245400.0,All Races,Male,Lung and Bronchus,2016-2020,88.8,39007
OH,OH: Ashtabula County (39007),33.0,100.0,Incidence,245400.0,All Races,Male,Melanomas of the Skin,2016-2020,40.7,39007
OH,OH: Ashtabula County (39007),9.4,31.0,Incidence,245400.0,All Races,Male,Myeloma,2016-2020,12.6,39007
OH,OH: Ashtabula County (39007),25.5,79.0,Incidence,245400.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,32.2,39007
OH,OH: Ashtabula County (39007),24.0,78.0,Incidence,245400.0,All Races,Male,Oral Cavity and Pharynx,2016-2020,31.8,39007
OH,OH: Ashtabula County (39007),17.7,59.0,Incidence,245400.0,All Races,Male,Pancreas,2016-2020,24.0,39007
OH,OH: Ashtabula County (39007),14.7,46.0,Mortality,245400.0,All Races,Male,Pancreas,2016-2020,18.7,39007
OH,OH: Ashtabula County (39007),96.0,344.0,Incidence,245400.0,All Races,Male,Prostate,2016-2020,140.2,39007
OH,OH: Ashtabula County (39007),18.4,55.0,Mortality,245400.0,All Races,Male,Prostate,2016-2020,22.4,39007
OH,OH: Ashtabula County (39007),6.8,21.0,Incidence,245400.0,All Races,Male,Thyroid,2016-2020,8.6,39007
OH,OH: Ashtabula County (39007),39.7,133.0,Incidence,245400.0,All Races,Male,Urinary Bladder,2016-2020,54.2,39007
OH,OH: Ashtabula County (39007),464.9,3163.0,Incidence,487082.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,649.4,39007
OH,OH: Ashtabula County (39007),182.5,1274.0,Mortality,487082.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,261.6,39007
OH,OH: Ashtabula County (39007),5.7,35.0,Incidence,487082.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,7.2,39007
OH,OH: Ashtabula County (39007),4.7,31.0,Mortality,487082.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,6.4,39007
OH,OH: Ashtabula County (39007),15.3,37.0,Incidence,241682.0,All Races,Male and Female,Cervix,2016-2020,15.3,39007
OH,OH: Ashtabula County (39007),35.9,245.0,Incidence,487082.0,All Races,Male and Female,Colon and Rectum,2016-2020,50.3,39007
OH,OH: Ashtabula County (39007),13.8,96.0,Mortality,487082.0,All Races,Male and Female,Colon and Rectum,2016-2020,19.7,39007
OH,OH: Ashtabula County (39007),33.2,119.0,Incidence,241682.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,49.2,39007
OH,OH: Ashtabula County (39007),7.8,29.0,Mortality,241682.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,12.0,39007
OH,OH: Ashtabula County (39007),6.1,45.0,Incidence,487082.0,All Races,Male and Female,Esophagus,2016-2020,9.2,39007
OH,OH: Ashtabula County (39007),5.2,38.0,Mortality,487082.0,All Races,Male and Female,Esophagus,2016-2020,7.8,39007
OH,OH: Ashtabula County (39007),3.0,16.0,Incidence,487082.0,All Races,Male and Female,Hodgkin Lymphoma,2016-2020,3.3,39007
OH,OH: Ashtabula County (39007),13.0,92.0,Incidence,487082.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,18.9,39007
OH,OH: Ashtabula County (39007),4.1,28.0,Mortality,487082.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,5.7,39007
OH,OH: Ashtabula County (39007),4.2,28.0,Incidence,487082.0,All Races,Male and Female,Larynx,2016-2020,5.7,39007
OH,OH: Ashtabula County (39007),12.7,82.0,Incidence,487082.0,All Races,Male and Female,Leukemias,2016-2020,16.8,39007
OH,OH: Ashtabula County (39007),7.8,53.0,Mortality,487082.0,All Races,Male and Female,Leukemias,2016-2020,10.9,39007
OH,OH: Ashtabula County (39007),6.3,46.0,Incidence,487082.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,9.4,39007
OH,OH: Ashtabula County (39007),4.3,30.0,Mortality,487082.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,6.2,39007
OH,OH: Ashtabula County (39007),77.1,560.0,Incidence,487082.0,All Races,Male and Female,Lung and Bronchus,2016-2020,115.0,39007
OH,OH: Ashtabula County (39007),52.8,376.0,Mortality,487082.0,All Races,Male and Female,Lung and Bronchus,2016-2020,77.2,39007
OH,OH: Ashtabula County (39007),112.1,372.0,Incidence,241682.0,All Races,Male and Female,Male and Female Breast,2016-2020,153.9,39007
OH,OH: Ashtabula County (39007),24.4,93.0,Mortality,241682.0,All Races,Male and Female,Male and Female Breast,2016-2020,38.5,39007
OH,OH: Ashtabula County (39007),13.2,44.0,Incidence,241682.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,18.2,39007
OH,OH: Ashtabula County (39007),25.9,163.0,Incidence,487082.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,33.5,39007
OH,OH: Ashtabula County (39007),7.8,55.0,Incidence,487082.0,All Races,Male and Female,Myeloma,2016-2020,11.3,39007
OH,OH: Ashtabula County (39007),3.0,21.0,Mortality,487082.0,All Races,Male and Female,Myeloma,2016-2020,4.3,39007
OH,OH: Ashtabula County (39007),18.4,124.0,Incidence,487082.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,25.5,39007
OH,OH: Ashtabula County (39007),5.9,37.0,Mortality,487082.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,7.6,39007
OH,OH: Ashtabula County (39007),15.1,101.0,Incidence,487082.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,20.7,39007
OH,OH: Ashtabula County (39007),3.3,23.0,Mortality,487082.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,4.7,39007
OH,OH: Ashtabula County (39007),11.4,37.0,Incidence,241682.0,All Races,Male and Female,Ovary,2016-2020,15.3,39007
OH,OH: Ashtabula County (39007),6.4,25.0,Mortality,241682.0,All Races,Male and Female,Ovary,2016-2020,10.3,39007
OH,OH: Ashtabula County (39007),14.7,106.0,Incidence,487082.0,All Races,Male and Female,Pancreas,2016-2020,21.8,39007
OH,OH: Ashtabula County (39007),12.3,87.0,Mortality,487082.0,All Races,Male and Female,Pancreas,2016-2020,17.9,39007
OH,OH: Ashtabula County (39007),96.0,344.0,Incidence,245400.0,All Races,Male and Female,Prostate,2016-2020,140.2,39007
OH,OH: Ashtabula County (39007),18.4,55.0,Mortality,245400.0,All Races,Male and Female,Prostate,2016-2020,22.4,39007
OH,OH: Ashtabula County (39007),4.5,33.0,Incidence,487082.0,All Races,Male and Female,Stomach,2016-2020,6.8,39007
OH,OH: Ashtabula County (39007),14.9,80.0,Incidence,487082.0,All Races,Male and Female,Thyroid,2016-2020,16.4,39007
OH,OH: Ashtabula County (39007),23.3,166.0,Incidence,487082.0,All Races,Male and Female,Urinary Bladder,2016-2020,34.1,39007
OH,OH: Ashtabula County (39007),5.3,38.0,Mortality,487082.0,All Races,Male and Female,Urinary Bladder,2016-2020,7.8,39007
OH,OH: Athens County (39009),426.3,722.0,Incidence,165458.0,All Races,Female,All Cancer Sites Combined,2016-2020,436.4,39009
OH,OH: Athens County (39009),141.7,252.0,Mortality,165458.0,All Races,Female,All Cancer Sites Combined,2016-2020,152.3,39009
OH,OH: Athens County (39009),34.7,60.0,Incidence,165458.0,All Races,Female,Colon and Rectum,2016-2020,36.3,39009
OH,OH: Athens County (39009),11.8,21.0,Mortality,165458.0,All Races,Female,Colon and Rectum,2016-2020,12.7,39009
OH,OH: Athens County (39009),25.4,43.0,Incidence,165458.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,26.0,39009
OH,OH: Athens County (39009),95.5,158.0,Incidence,165458.0,All Races,Female,Female Breast,2016-2020,95.5,39009
OH,OH: Athens County (39009),17.5,29.0,Mortality,165458.0,All Races,Female,Female Breast,2016-2020,17.5,39009
OH,OH: Athens County (39009),22.9,37.0,Incidence,165458.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,22.4,39009
OH,OH: Athens County (39009),18.4,29.0,Incidence,165458.0,All Races,Female,Kidney and Renal Pelvis,2016-2020,17.5,39009
OH,OH: Athens County (39009),10.5,19.0,Incidence,165458.0,All Races,Female,Leukemias,2016-2020,11.5,39009
OH,OH: Athens County (39009),62.2,113.0,Incidence,165458.0,All Races,Female,Lung and Bronchus,2016-2020,68.3,39009
OH,OH: Athens County (39009),40.6,75.0,Mortality,165458.0,All Races,Female,Lung and Bronchus,2016-2020,45.3,39009
OH,OH: Athens County (39009),28.3,45.0,Incidence,165458.0,All Races,Female,Melanomas of the Skin,2016-2020,27.2,39009
OH,OH: Athens County (39009),18.2,32.0,Incidence,165458.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,19.3,39009
OH,OH: Athens County (39009),8.7,17.0,Incidence,165458.0,All Races,Female,Oral Cavity and Pharynx,2016-2020,10.3,39009
OH,OH: Athens County (39009),9.6,17.0,Incidence,165458.0,All Races,Female,Ovary,2016-2020,10.3,39009
OH,OH: Athens County (39009),11.1,21.0,Incidence,165458.0,All Races,Female,Pancreas,2016-2020,12.7,39009
OH,OH: Athens County (39009),16.2,28.0,Incidence,165458.0,All Races,Female,Urinary Bladder,2016-2020,16.9,39009
OH,OH: Athens County (39009),547.0,832.0,Incidence,164267.0,All Races,Male,All Cancer Sites Combined,2016-2020,506.5,39009
OH,OH: Athens County (39009),203.6,283.0,Mortality,164267.0,All Races,Male,All Cancer Sites Combined,2016-2020,172.3,39009
OH,OH: Athens County (39009),45.5,67.0,Incidence,164267.0,All Races,Male,Colon and Rectum,2016-2020,40.8,39009
OH,OH: Athens County (39009),24.4,31.0,Mortality,164267.0,All Races,Male,Colon and Rectum,2016-2020,18.9,39009
OH,OH: Athens County (39009),29.1,42.0,Incidence,164267.0,All Races,Male,Kidney and Renal Pelvis,2016-2020,25.6,39009
OH,OH: Athens County (39009),14.0,21.0,Incidence,164267.0,All Races,Male,Leukemias,2016-2020,12.8,39009
OH,OH: Athens County (39009),75.2,121.0,Incidence,164267.0,All Races,Male,Lung and Bronchus,2016-2020,73.7,39009
OH,OH: Athens County (39009),54.8,83.0,Mortality,164267.0,All Races,Male,Lung and Bronchus,2016-2020,50.5,39009
OH,OH: Athens County (39009),36.4,55.0,Incidence,164267.0,All Races,Male,Melanomas of the Skin,2016-2020,33.5,39009
OH,OH: Athens County (39009),21.2,31.0,Incidence,164267.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,18.9,39009
OH,OH: Athens County (39009),32.2,49.0,Incidence,164267.0,All Races,Male,Oral Cavity and Pharynx,2016-2020,29.8,39009
OH,OH: Athens County (39009),20.9,28.0,Incidence,164267.0,All Races,Male,Pancreas,2016-2020,17.0,39009
OH,OH: Athens County (39009),112.1,187.0,Incidence,164267.0,All Races,Male,Prostate,2016-2020,113.8,39009
OH,OH: Athens County (39009),48.4,66.0,Incidence,164267.0,All Races,Male,Urinary Bladder,2016-2020,40.2,39009
OH,OH: Athens County (39009),473.9,1554.0,Incidence,329725.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,471.3,39009
OH,OH: Athens County (39009),165.6,535.0,Mortality,329725.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,162.3,39009
OH,OH: Athens County (39009),5.6,17.0,Incidence,329725.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,5.2,39009
OH,OH: Athens County (39009),5.7,18.0,Mortality,329725.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,5.5,39009
OH,OH: Athens County (39009),39.1,127.0,Incidence,329725.0,All Races,Male and Female,Colon and Rectum,2016-2020,38.5,39009
OH,OH: Athens County (39009),17.2,52.0,Mortality,329725.0,All Races,Male and Female,Colon and Rectum,2016-2020,15.8,39009
OH,OH: Athens County (39009),25.4,43.0,Incidence,165458.0,All Races,Male and Female,"Corpus and Uterus, NOS",2016-2020,26.0,39009
OH,OH: Athens County (39009),6.3,21.0,Incidence,329725.0,All Races,Male and Female,Esophagus,2016-2020,6.4,39009
OH,OH: Athens County (39009),5.3,17.0,Mortality,329725.0,All Races,Male and Female,Esophagus,2016-2020,5.2,39009
OH,OH: Athens County (39009),23.1,71.0,Incidence,329725.0,All Races,Male and Female,Kidney and Renal Pelvis,2016-2020,21.5,39009
OH,OH: Athens County (39009),12.0,40.0,Incidence,329725.0,All Races,Male and Female,Leukemias,2016-2020,12.1,39009
OH,OH: Athens County (39009),8.1,27.0,Incidence,329725.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,8.2,39009
OH,OH: Athens County (39009),4.7,16.0,Mortality,329725.0,All Races,Male and Female,Liver and Intrahepatic Bile Duct,2016-2020,4.9,39009
OH,OH: Athens County (39009),68.1,234.0,Incidence,329725.0,All Races,Male and Female,Lung and Bronchus,2016-2020,71.0,39009
OH,OH: Athens County (39009),46.8,158.0,Mortality,329725.0,All Races,Male and Female,Lung and Bronchus,2016-2020,47.9,39009
OH,OH: Athens County (39009),95.5,158.0,Incidence,165458.0,All Races,Male and Female,Male and Female Breast,2016-2020,95.5,39009
OH,OH: Athens County (39009),17.5,29.0,Mortality,165458.0,All Races,Male and Female,Male and Female Breast,2016-2020,17.5,39009
OH,OH: Athens County (39009),22.9,37.0,Incidence,165458.0,All Races,Male and Female,"Male and Female Breast, <i>in situ</i>",2016-2020,22.4,39009
OH,OH: Athens County (39009),31.4,100.0,Incidence,329725.0,All Races,Male and Female,Melanomas of the Skin,2016-2020,30.3,39009
OH,OH: Athens County (39009),19.2,63.0,Incidence,329725.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,19.1,39009
OH,OH: Athens County (39009),5.1,18.0,Mortality,329725.0,All Races,Male and Female,Non-Hodgkin Lymphoma,2016-2020,5.5,39009
OH,OH: Athens County (39009),19.9,66.0,Incidence,329725.0,All Races,Male and Female,Oral Cavity and Pharynx,2016-2020,20.0,39009
OH,OH: Athens County (39009),9.6,17.0,Incidence,165458.0,All Races,Male and Female,Ovary,2016-2020,10.3,39009
OH,OH: Athens County (39009),14.8,49.0,Incidence,329725.0,All Races,Male and Female,Pancreas,2016-2020,14.9,39009
OH,OH: Athens County (39009),10.1,34.0,Mortality,329725.0,All Races,Male and Female,Pancreas,2016-2020,10.3,39009
OH,OH: Athens County (39009),112.1,187.0,Incidence,164267.0,All Races,Male and Female,Prostate,2016-2020,113.8,39009
OH,OH: Athens County (39009),13.9,42.0,Incidence,329725.0,All Races,Male and Female,Thyroid,2016-2020,12.7,39009
OH,OH: Athens County (39009),29.3,94.0,Incidence,329725.0,All Races,Male and Female,Urinary Bladder,2016-2020,28.5,39009
OH,OH: Athens County (39009),8.4,24.0,Mortality,329725.0,All Races,Male and Female,Urinary Bladder,2016-2020,7.3,39009
OH,OH: Auglaize County (39011),427.9,654.0,Incidence,114570.0,All Races,Female,All Cancer Sites Combined,2016-2020,570.8,39011
OH,OH: Auglaize County (39011),131.1,227.0,Mortality,114570.0,All Races,Female,All Cancer Sites Combined,2016-2020,198.1,39011
OH,OH: Auglaize County (39011),33.8,57.0,Incidence,114570.0,All Races,Female,Colon and Rectum,2016-2020,49.8,39011
OH,OH: Auglaize County (39011),10.5,21.0,Mortality,114570.0,All Races,Female,Colon and Rectum,2016-2020,18.3,39011
OH,OH: Auglaize County (39011),30.3,48.0,Incidence,114570.0,All Races,Female,"Corpus and Uterus, NOS",2016-2020,41.9,39011
OH,OH: Auglaize County (39011),117.1,173.0,Incidence,114570.0,All Races,Female,Female Breast,2016-2020,151.0,39011
OH,OH: Auglaize County (39011),26.9,43.0,Mortality,114570.0,All Races,Female,Female Breast,2016-2020,37.5,39011
OH,OH: Auglaize County (39011),39.3,54.0,Incidence,114570.0,All Races,Female,"Female Breast, <i>in situ</i>",2016-2020,47.1,39011
OH,OH: Auglaize County (39011),8.9,16.0,Incidence,114570.0,All Races,Female,Leukemias,2016-2020,14.0,39011
OH,OH: Auglaize County (39011),58.9,101.0,Incidence,114570.0,All Races,Female,Lung and Bronchus,2016-2020,88.2,39011
OH,OH: Auglaize County (39011),23.0,41.0,Mortality,114570.0,All Races,Female,Lung and Bronchus,2016-2020,35.8,39011
OH,OH: Auglaize County (39011),25.6,32.0,Incidence,114570.0,All Races,Female,Melanomas of the Skin,2016-2020,27.9,39011
OH,OH: Auglaize County (39011),14.8,25.0,Incidence,114570.0,All Races,Female,Non-Hodgkin Lymphoma,2016-2020,21.8,39011
OH,OH: Auglaize County (39011),10.0,18.0,Mortality,114570.0,All Races,Female,Ovary,2016-2020,15.7,39011
OH,OH: Auglaize County (39011),14.0,23.0,Incidence,114570.0,All Races,Female,Pancreas,2016-2020,20.1,39011
OH,OH: Auglaize County (39011),10.1,17.0,Mortality,114570.0,All Races,Female,Pancreas,2016-2020,14.8,39011
OH,OH: Auglaize County (39011),11.1,19.0,Incidence,114570.0,All Races,Female,Urinary Bladder,2016-2020,16.6,39011
OH,OH: Auglaize County (39011),486.3,708.0,Incidence,113976.0,All Races,Male,All Cancer Sites Combined,2016-2020,621.2,39011
OH,OH: Auglaize County (39011),193.3,273.0,Mortality,113976.0,All Races,Male,All Cancer Sites Combined,2016-2020,239.5,39011
OH,OH: Auglaize County (39011),57.9,78.0,Incidence,113976.0,All Races,Male,Colon and Rectum,2016-2020,68.4,39011
OH,OH: Auglaize County (39011),19.6,26.0,Mortality,113976.0,All Races,Male,Colon and Rectum,2016-2020,22.8,39011
OH,OH: Auglaize County (39011),16.1,22.0,Incidence,113976.0,All Races,Male,Leukemias,2016-2020,19.3,39011
OH,OH: Auglaize County (39011),68.5,100.0,Incidence,113976.0,All Races,Male,Lung and Bronchus,2016-2020,87.7,39011
OH,OH: Auglaize County (39011),47.6,69.0,Mortality,113976.0,All Races,Male,Lung and Bronchus,2016-2020,60.5,39011
OH,OH: Auglaize County (39011),30.3,41.0,Incidence,113976.0,All Races,Male,Melanomas of the Skin,2016-2020,36.0,39011
OH,OH: Auglaize County (39011),19.6,27.0,Incidence,113976.0,All Races,Male,Non-Hodgkin Lymphoma,2016-2020,23.7,39011
OH,OH: Auglaize County (39011),16.6,25.0,Incidence,113976.0,All Races,Male,Pancreas,2016-2020,21.9,39011
OH,OH: Auglaize County (39011),12.9,19.0,Mortality,113976.0,All Races,Male,Pancreas,2016-2020,16.7,39011
OH,OH: Auglaize County (39011),110.2,174.0,Incidence,113976.0,All Races,Male,Prostate,2016-2020,152.7,39011
OH,OH: Auglaize County (39011),24.6,34.0,Mortality,113976.0,All Races,Male,Prostate,2016-2020,29.8,39011
OH,OH: Auglaize County (39011),32.4,44.0,Incidence,113976.0,All Races,Male,Urinary Bladder,2016-2020,38.6,39011
OH,OH: Auglaize County (39011),449.9,1362.0,Incidence,228546.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,595.9,39011
OH,OH: Auglaize County (39011),157.5,500.0,Mortality,228546.0,All Races,Male and Female,All Cancer Sites Combined,2016-2020,218.8,39011
OH,OH: Auglaize County (39011),6.1,17.0,Incidence,228546.0,All Races,Male and Female,Brain and Other Nervous System,2016-2020,7.4,39011
OH,OH: Auglaize County (39011),44.8,135.0,Incidence,228546.0,All Races,Male and Female,Colon and Rectum,2016-2020,59.1,39011
OH,OH: Auglaize County (39011),14.9,47.0,Mortality,228546.0,All Races,Male and Female,Colon and Rectum,2016-2020,20.6,39011
